Rating,maincateg,platform,price1,actprice1,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1
4.2,0,1,369,999,1134.0,152.0,703.0,191.0,93.0,63,84,0
4.3,1,1,799,999,163.0,28.0,107.0,29.0,11.0,1,15,0
4.1,0,1,311,508,2842.0,378.0,1133.0,454.0,262.0,37,19,1
4.0,1,1,634,1497,766.0,129.0,383.0,169.0,107.0,37,70,1
4.0,1,1,569,999,532.0,89.0,268.0,120.0,70.0,30,52,1
4.2,0,1,474,999,175.0,23.0,107.0,35.0,12.0,9,12,1
5.0,1,1,549,1099,2.0,1.0,2.0,0.0,0.0,0,0,0
4.0,0,1,1549,2999,1527.0,215.0,801.0,336.0,162.0,73,155,0
3.7,0,1,255,836,179.0,18.0,1.0,2.0,4.0,1,2,0
4.4,1,1,1100,3999,83.0,7.0,53.0,17.0,7.0,3,3,1
4.0,0,1,442,1097,45374.0,6553.0,9087.0,12046.0,8807.0,2417,3378,1
4.1,1,1,360,899,3160.0,362.0,1630.0,716.0,434.0,170,210,1
4.3,1,1,1728,3999,71.0,6.0,40.0,19.0,8.0,2,2,1
4.3,1,1,489,1099,156.0,22.0,91.0,41.0,14.0,8,6,0
4.2,1,1,2209,3695,726.0,86.0,428.0,171.0,52.0,20,55,1
4.0,1,1,645,1290,20.0,5.0,13.0,1.0,1.0,2,3,1
3.7,0,0,499,499,26.0,17.0,16.0,9.0,12.0,18,46,1
4.0,0,1,2251,3699,316.0,64.0,151.0,74.0,46.0,17,28,1
4.1,0,1,641,999,2918.0,452.0,1438.0,835.0,361.0,118,166,1
4.0,0,1,352,1399,118.0,9.0,51.0,35.0,18.0,9,5,1
4.2,1,1,2364,4299,166.0,24.0,94.0,39.0,12.0,6,15,1
3.9,1,1,289,699,125.0,14.0,62.0,27.0,16.0,6,14,1
4.4,0,1,299,499,17.0,2.0,9.0,6.0,2.0,0,0,1
3.9,0,1,601,999,335.0,50.0,160.0,69.0,46.0,17,43,1
4.2,1,1,271,799,808.0,44.0,442.0,193.0,34.0,34,54,0
4.4,1,1,325,799,15.0,3.0,9.0,4.0,1.0,1,0,0
4.6,1,1,499,999,5.0,0.0,0.0,0.0,0.0,0,0,1
4.4,1,1,2436,4499,12.0,2.0,8.0,1.0,3.0,0,0,1
3.5,1,1,1048,2999,38.0,6.0,17.0,7.0,3.0,1,10,1
4.2,1,1,599,1499,204.0,40.0,115.0,42.0,25.0,10,12,1
3.5,1,1,379,999,93.0,12.0,37.0,16.0,15.0,11,14,0
4.8,1,1,599,1499,12.0,0.0,9.0,3.0,0.0,0,0,1
4.3,0,1,499,1399,50.0,13.0,29.0,14.0,3.0,1,3,1
3.9,1,1,249,499,95.0,9.0,47.0,17.0,14.0,7,10,0
3.8,0,1,1347,2799,448.0,55.0,182.0,122.0,58.0,30,56,1
3.9,1,1,199,599,1000.0,119.0,535.0,147.0,141.0,65,112,0
4.1,0,1,302,309,1117.0,165.0,599.0,271.0,125.0,43,79,1
4.0,0,1,289,999,2380.0,350.0,1296.0,440.0,268.0,150,226,0
4.0,1,1,349,699,193.0,21.0,98.0,36.0,33.0,10,16,0
4.5,1,1,3250,6499,363.0,29.0,242.0,77.0,20.0,7,12,1
4.2,1,1,790,949,3223.0,472.0,1738.0,875.0,324.0,107,179,1
4.4,1,1,398,999,86.0,26.0,57.0,16.0,7.0,4,2,1
4.1,1,1,435,549,235.0,53.0,117.0,58.0,36.0,9,15,0
3.8,1,1,141,367,472.0,63.0,409.0,113.0,17.0,36,23,0
4.0,0,1,999,2499,885.0,142.0,463.0,180.0,100.0,40,102,1
4.1,1,1,2364,4299,167.0,24.0,94.0,39.0,12.0,6,15,1
4.1,0,1,569,949,308.0,44.0,150.0,60.0,1065.0,470,809,1
4.3,1,1,183,699,21.0,4.0,15.0,2.0,0.0,3,1,0
3.5,0,1,312,849,7153.0,898.0,3213.0,1011.0,847.0,624,1458,1
4.2,1,1,475,999,6820.0,1057.0,3929.0,1361.0,737.0,298,500,1
4.0,1,1,199,499,48.0,9.0,24.0,13.0,6.0,2,5,0
3.2,0,0,471,499,3.0,2.0,23.0,10.0,17.0,21,29,0
3.8,1,1,297,549,903.0,115.0,411.0,169.0,136.0,70,117,1
4.1,1,1,449,999,14.0,2.0,8.0,2.0,1.0,3,0,1
3.9,1,1,419,699,131.0,14.0,67.0,27.0,17.0,3,17,1
4.2,1,1,699,1499,42.0,5.0,26.0,7.0,4.0,0,5,1
4.2,0,1,292,299,308.0,44.0,150.0,60.0,34.0,58,48,1
4.0,1,1,474,799,259.0,24.0,143.0,42.0,32.0,19,23,0
4.1,1,1,499,999,63.0,9.0,41.0,5.0,5.0,5,7,1
4.3,1,1,1499,1699,2076.0,342.0,1301.0,461.0,132.0,55,127,1
4.1,0,1,389,999,258.0,33.0,148.0,43.0,28.0,13,26,0
4.0,0,1,199,499,147.0,11.0,83.0,20.0,17.0,10,17,0
3.6,0,1,414,893,589.0,65.0,365.0,44.0,143.0,51,85,1
3.9,0,1,423,499,220.0,33.0,114.0,38.0,31.0,12,25,0
4.1,0,1,664,699,57.0,10.0,31.0,14.0,5.0,2,5,0
3.9,0,1,299,499,9.0,0.0,5.0,1.0,1.0,1,1,0
3.8,1,1,278,499,3202.0,412.0,1476.0,615.0,479.0,223,409,1
3.7,1,1,536,1036,29.0,5.0,15.0,9.0,4.0,2,3,0
4.2,0,1,1499,2999,12796.0,1595.0,7076.0,3275.0,1209.0,419,817,1
4.0,0,1,588,2099,6097.0,932.0,3041.0,1520.0,701.0,278,557,1
4.0,1,1,278,494,56.0,6.0,33.0,7.0,6.0,3,7,1
4.8,0,1,854,2100,9.0,2.0,7.0,2.0,0.0,0,0,0
3.7,0,1,399,999,3163.0,393.0,1498.0,478.0,379.0,252,556,1
4.2,1,1,498,599,235.0,47.0,133.0,51.0,26.0,8,17,1
3.7,0,1,349,1299,308.0,44.0,4657.0,1428.0,34.0,742,1749,1
3.9,0,1,240,499,24981.0,2702.0,13788.0,3402.0,2867.0,1707,3217,1
3.4,0,1,270,699,9.0,2.0,5.0,0.0,1.0,0,3,0
3.8,0,1,499,799,84.0,4.0,51.0,7.0,5.0,2,19,0
3.7,0,1,256,799,381.0,47.0,181.0,64.0,37.0,36,63,1
4.1,0,1,299,499,628.0,59.0,384.0,78.0,53.0,45,68,0
3.7,1,1,288,1299,127.0,14.0,58.0,20.0,18.0,10,19,0
3.8,1,1,229,399,63.0,5.0,29.0,8.0,16.0,6,4,1
3.6,0,1,498,998,24416.0,2781.0,11434.0,3155.0,3006.0,2330,4492,1
3.9,1,1,444,499,253.0,21.0,150.0,46.0,31.0,19,27,0
4.2,1,1,599,1199,165.0,24.0,87.0,44.0,19.0,4,11,1
3.9,0,1,434,999,145.0,27.0,70.0,24.0,29.0,7,15,0
4.0,1,1,2100,5999,20.0,2.0,12.0,3.0,1.0,1,3,1
4.2,1,1,996,2599,5065.0,780.0,2749.0,1421.0,484.0,147,264,1
4.1,1,1,525,999,28.0,3.0,15.0,4.0,3.0,1,3,0
3.9,1,1,560,1499,758.0,115.0,320.0,233.0,98.0,42,65,1
4.0,1,1,449,999,4448.0,640.0,2266.0,953.0,584.0,235,406,0
3.8,0,1,322,999,275.0,51.0,127.0,55.0,38.0,25,30,0
4.3,1,1,1619,2699,14.0,2.0,9.0,3.0,0.0,1,1,1
3.8,1,1,395,599,11296.0,1679.0,5154.0,2198.0,1647.0,857,1447,1
3.7,0,1,389,799,1176.0,123.0,598.0,148.0,141.0,92,197,1
4.1,0,1,630,749,38298.0,5334.0,20908.0,9205.0,3907.0,1468,2810,1
3.4,1,1,455,799,72.0,11.0,31.0,10.0,7.0,4,20,0
3.8,0,1,299,1299,17201.0,2435.0,7829.0,3136.0,2657.0,1354,2225,1
4.1,0,1,616,1599,124.0,34.0,72.0,21.0,13.0,4,14,0
4.1,1,1,389,999,4721.0,763.0,2545.0,1002.0,522.0,234,418,0
4.0,0,1,1900,3799,66.0,11.0,34.0,17.0,4.0,2,9,1
3.8,0,1,499,799,183.0,15.0,93.0,27.0,23.0,9,31,0
4.2,1,1,594,1499,71.0,5.0,45.0,11.0,6.0,4,5,1
2.3,0,1,719,1299,3.0,0.0,0.0,0.0,2.0,0,1,0
4.4,0,1,2099,3499,1620.0,242.0,1063.0,347.0,95.0,34,81,1
3.7,0,1,299,999,179.0,18.0,89.0,27.0,18.0,14,31,0
3.8,1,1,501,999,639.0,115.0,298.0,126.0,91.0,44,80,1
3.8,0,1,163,499,4577.0,483.0,2290.0,688.0,613.0,356,630,1
4.0,1,1,255,299,1285.0,192.0,128.0,37.0,71.0,91,140,1
4.0,0,1,499,999,3598.0,469.0,1844.0,829.0,456.0,179,290,1
4.4,1,1,2834,4499,111.0,25.0,74.0,25.0,4.0,3,5,1
3.7,1,1,199,499,478.0,73.0,208.0,99.0,55.0,37,81,0
4.3,1,1,1044,1899,3.0,1.0,2.0,0.0,1.0,0,0,1
3.9,1,1,650,998,36.0,3.0,21.0,3.0,4.0,2,6,1
4.1,0,1,1299,1999,69.0,2.0,39.0,13.0,7.0,5,5,1
3.9,1,1,199,499,369.0,46.0,199.0,51.0,54.0,26,43,0
4.0,0,1,498,999,1156.0,208.0,609.0,211.0,165.0,73,98,1
3.8,1,1,398,1099,80.0,8.0,39.0,19.0,3.0,5,14,0
4.4,1,1,508,1042,9.0,1.0,6.0,1.0,4.0,2,5,0
3.9,0,1,1047,1495,1776.0,136.0,954.0,304.0,166.0,81,271,1
4.1,1,1,406,972,788.0,122.0,194.0,128.0,151.0,10,71,0
4.1,1,1,645,649,661.0,97.0,333.0,173.0,71.0,28,56,1
4.2,1,1,294,499,260.0,38.0,149.0,61.0,23.0,8,17,0
4.1,1,1,497,999,1638.0,260.0,837.0,431.0,197.0,67,106,1
4.3,1,1,2977,5499,167.0,25.0,103.0,36.0,17.0,2,9,1
3.9,0,1,559,1399,819.0,99.0,408.0,145.0,111.0,56,99,1
4.0,1,1,616,999,3643.0,605.0,1758.0,987.0,466.0,156,279,1
3.8,1,1,299,999,68.0,8.0,32.0,15.0,7.0,5,9,0
4.2,0,1,584,809,146.0,14.0,98.0,42.0,36.0,8,4,1
4.0,1,1,269,499,271.0,47.0,142.0,55.0,39.0,10,25,0
4.3,1,1,800,2999,3816.0,498.0,2202.0,985.0,318.0,104,207,1
4.2,0,1,999,1999,638.0,104.0,379.0,130.0,68.0,24,37,1
4.1,1,1,639,799,37.0,7.0,18.0,12.0,3.0,1,3,1
4.1,1,1,569,999,743.0,99.0,419.0,152.0,76.0,42,54,1
4.1,1,1,239,499,420.0,47.0,230.0,91.0,47.0,22,34,0
4.2,1,1,215,429,7657.0,880.0,3781.0,1891.0,898.0,264,436,0
4.4,1,1,3000,5999,8.0,3.0,5.0,2.0,0.0,1,0,1
4.1,0,1,494,499,26.0,1.0,15.0,4.0,4.0,0,3,0
3.7,0,1,299,999,5656.0,674.0,2538.0,1018.0,762.0,437,901,1
3.9,1,1,749,799,37.0,3.0,15.0,12.0,5.0,3,2,1
3.9,1,1,299,1598,402.0,33.0,203.0,74.0,56.0,32,37,0
3.8,1,1,388,499,127.0,15.0,63.0,22.0,13.0,8,21,1
4.1,0,1,180,999,8432.0,1141.0,4800.0,1475.0,953.0,460,744,1
4.1,0,1,449,999,57355.0,8250.0,32704.0,10683.0,6362.0,2804,4802,0
4.1,1,1,699,899,308.0,44.0,66.0,38.0,11.0,6,11,0
3.5,0,1,299,499,10828.0,1453.0,4608.0,1563.0,1566.0,971,2120,1
4.2,1,1,594,1499,71.0,5.0,47.0,11.0,7.0,4,6,1
4.0,0,1,429,999,18.0,0.0,10.0,3.0,2.0,1,2,0
3.5,1,1,699,1199,41.0,5.0,13.0,13.0,6.0,1,8,0
3.9,1,1,474,999,308.0,44.0,1060.0,60.0,300.0,106,225,1
4.3,0,1,899,999,3095.0,445.0,1795.0,764.0,275.0,102,159,0
3.4,0,1,299,499,232.0,33.0,97.0,24.0,33.0,24,54,1
4.3,1,1,549,999,40.0,6.0,25.0,8.0,3.0,1,3,1
3.9,1,1,449,999,1409.0,194.0,691.0,286.0,188.0,83,161,1
4.0,0,1,178,499,308.0,44.0,150.0,60.0,34.0,12,25,0
3.9,0,1,299,998,164.0,12.0,86.0,27.0,19.0,11,21,1
3.6,1,1,209,499,29.0,1.0,14.0,1.0,5.0,5,4,0
4.5,1,1,3798,3799,147.0,17.0,97.0,34.0,5.0,4,3,1
4.0,0,1,399,998,9901.0,1264.0,5653.0,1497.0,1115.0,564,1072,1
4.3,1,1,1485,3299,81.0,10.0,51.0,14.0,8.0,4,4,1
3.9,1,1,331,498,1058.0,145.0,507.0,210.0,168.0,75,98,1
3.7,1,1,499,999,308.0,44.0,312.0,60.0,34.0,46,105,0
3.8,0,1,399,900,153.0,26.0,72.0,28.0,23.0,18,12,1
3.8,0,1,275,999,424.0,55.0,206.0,64.0,68.0,34,52,0
3.9,0,1,499,999,308.0,44.0,150.0,60.0,34.0,6,14,1
4.2,0,1,1048,3495,1444.0,156.0,805.0,370.0,144.0,48,77,1
4.2,0,1,881,1111,19772.0,3000.0,7212.0,4549.0,2872.0,794,2775,1
5.0,1,1,578,1719,4.0,2.0,4.0,4.0,1.0,3,3,1
4.2,1,1,379,999,1201.0,180.0,648.0,318.0,126.0,55,54,1
4.0,1,1,284,499,93.0,11.0,51.0,19.0,6.0,8,9,0
3.3,1,1,391,999,6.0,0.0,3.0,0.0,1.0,0,2,0
3.9,1,1,999,2095,361.0,68.0,166.0,95.0,38.0,14,48,0
4.2,0,1,398,999,203.0,29.0,124.0,31.0,23.0,12,13,0
4.2,0,1,1396,1999,153.0,21.0,81.0,40.0,15.0,10,7,1
3.6,1,1,499,999,308.0,0.0,4.0,60.0,1.0,0,2,0
4.0,1,1,473,499,474.0,95.0,253.0,102.0,55.0,13,49,1
4.1,1,1,349,999,93.0,4.0,54.0,17.0,9.0,5,8,0
3.9,1,1,399,999,59.0,10.0,28.0,12.0,6.0,7,5,0
3.8,0,1,338,899,366.0,36.0,183.0,66.0,42.0,24,51,0
4.1,0,1,608,1499,50.0,10.0,25.0,15.0,4.0,1,5,0
4.2,0,1,799,1299,2249.0,324.0,1466.0,343.0,158.0,100,182,1
4.2,1,1,249,499,70.0,11.0,40.0,17.0,6.0,1,6,0
4.0,1,1,499,599,19059.0,2519.0,8969.0,5389.0,2528.0,762,1411,1
3.9,1,1,499,550,1176.0,166.0,530.0,284.0,189.0,66,107,0
4.5,1,1,499,999,53.0,8.0,36.0,10.0,5.0,0,2,0
4.2,1,1,549,999,195.0,32.0,116.0,25.0,31.0,7,12,1
4.8,1,1,1595,1895,17.0,7.0,13.0,4.0,0.0,0,0,0
3.5,1,1,199,599,17.0,0.0,7.0,3.0,2.0,2,3,1
4.4,1,1,488,999,100.0,21.0,59.0,25.0,7.0,1,4,0
4.2,1,1,449,999,6884.0,1175.0,4221.0,1274.0,624.0,282,483,0
4.0,0,1,245,499,1408.0,165.0,839.0,167.0,139.0,87,176,1
4.2,1,1,474,999,271.0,40.0,165.0,59.0,14.0,13,20,1
4.3,1,1,507,1140,233.0,37.0,227.0,16.0,18.0,9,10,0
4.1,1,1,499,999,63.0,9.0,43.0,5.0,5.0,5,7,1
3.8,1,1,379,447,558.0,96.0,169.0,85.0,139.0,66,56,0
4.3,0,1,1374,2499,241.0,25.0,156.0,43.0,17.0,3,22,1
4.1,1,1,306,499,343.0,48.0,191.0,59.0,48.0,13,32,1
3.9,0,1,559,1499,4347.0,520.0,2098.0,860.0,580.0,296,513,1
4.1,0,1,569,699,12689.0,1762.0,6843.0,3150.0,1328.0,469,899,1
3.9,1,1,599,999,312.0,52.0,152.0,65.0,40.0,29,26,0
3.7,1,1,299,349,152.0,17.0,59.0,33.0,32.0,5,23,0
4.3,1,1,399,799,194.0,35.0,121.0,46.0,11.0,7,11,0
4.0,0,1,498,999,89.0,16.0,50.0,13.0,12.0,3,11,0
3.9,1,1,289,699,125.0,15.0,62.0,27.0,16.0,6,14,1
3.5,0,1,245,499,40.0,6.0,16.0,5.0,7.0,5,7,0
4.0,0,1,359,999,2393.0,262.0,1320.0,414.0,253.0,142,264,1
4.2,0,1,1799,3799,1281.0,192.0,711.0,345.0,113.0,38,74,1
3.9,1,1,332,649,10.0,3.0,4.0,3.0,2.0,0,1,0
3.8,0,1,369,999,222.0,22.0,117.0,34.0,22.0,15,34,0
4.3,0,1,1047,2099,1681.0,225.0,981.0,436.0,132.0,51,81,1
3.9,1,1,384,999,30.0,8.0,14.0,7.0,5.0,1,3,0
4.0,1,1,388,499,467.0,77.0,233.0,120.0,50.0,26,38,0
3.8,1,1,394,799,829.0,134.0,375.0,186.0,116.0,63,89,1
4.0,1,1,469,499,127.0,29.0,61.0,28.0,21.0,5,12,0
3.8,1,1,499,999,2033.0,307.0,943.0,444.0,279.0,132,235,0
3.8,0,1,270,999,1474.0,180.0,731.0,261.0,155.0,95,232,1
3.8,0,1,299,498,345.0,41.0,175.0,52.0,44.0,27,47,0
4.2,1,1,275,499,49.0,6.0,30.0,10.0,3.0,2,5,1
4.1,1,1,649,998,345.0,54.0,181.0,82.0,35.0,19,28,1
4.0,0,1,498,999,5441.0,677.0,3174.0,764.0,535.0,304,664,1
4.1,0,1,588,699,3407.0,456.0,1819.0,824.0,394.0,129,241,1
3.5,0,1,318,799,3613.0,468.0,1378.0,712.0,577.0,331,615,0
4.0,0,1,449,999,687.0,104.0,341.0,164.0,78.0,45,59,1
4.2,0,1,410,999,308.0,56.0,150.0,60.0,34.0,21,26,0
3.9,0,1,1047,2299,1851.0,215.0,891.0,439.0,220.0,95,206,1
3.9,0,1,547,1399,4304.0,675.0,1988.0,957.0,659.0,258,442,1
4.2,1,1,469,549,3152.0,518.0,1708.0,806.0,347.0,98,186,1
3.9,1,1,2579,4695,58.0,10.0,33.0,6.0,8.0,1,10,0
4.1,1,1,349,999,187.0,27.0,103.0,42.0,22.0,5,15,1
4.2,0,1,839,1049,19772.0,3000.0,11192.0,4505.0,2003.0,756,1316,1
3.9,0,1,799,1499,3566.0,539.0,1533.0,1025.0,547.0,174,287,1
4.3,0,1,1864,3299,24.0,3.0,17.0,3.0,0.0,1,3,1
4.0,1,1,468,970,112.0,16.0,22.0,32.0,16.0,8,8,1
4.0,1,1,499,999,54.0,8.0,31.0,9.0,4.0,4,7,0
3.9,1,1,249,499,703.0,89.0,350.0,130.0,102.0,48,73,0
4.1,1,1,1499,1699,366.0,34.0,196.0,83.0,36.0,18,33,1
4.0,0,1,451,999,181.0,20.0,89.0,47.0,15.0,8,22,0
3.7,1,1,337,449,142.0,23.0,58.0,28.0,23.0,12,19,1
3.8,1,1,945,1890,25.0,4.0,11.0,5.0,4.0,3,2,1
4.1,1,1,359,699,274.0,25.0,153.0,49.0,34.0,15,23,1
3.3,1,1,369,999,7.0,0.0,3.0,0.0,2.0,0,2,0
3.9,1,1,236,499,182.0,19.0,99.0,23.0,24.0,10,26,0
4.1,1,1,257,1299,551.0,90.0,308.0,123.0,55.0,22,43,0
3.3,0,0,349,549,1.0,505.0,25.0,8.0,13.0,18,36,0
3.7,0,1,539,3999,332.0,37.0,152.0,49.0,52.0,28,51,1
4.1,0,1,664,875,118035.0,16525.0,61722.0,30777.0,13063.0,4694,7779,0
3.7,0,1,483,953,15.0,1.0,6.0,3.0,2.0,1,5,0
4.3,1,1,949,999,118.0,19.0,60.0,41.0,12.0,4,1,1
4.0,1,1,315,499,4147.0,688.0,2175.0,864.0,538.0,204,366,1
3.7,0,1,719,1199,11.0,2.0,4.0,4.0,1.0,0,2,0
3.8,0,1,228,899,382.0,45.0,181.0,70.0,46.0,26,59,1
3.8,1,1,1595,2195,9.0,1.0,5.0,0.0,2.0,1,1,0
4.3,0,1,372,699,6.0,2.0,5.0,0.0,0.0,0,1,0
4.3,1,1,399,999,924.0,162.0,557.0,212.0,77.0,20,55,1
4.3,0,1,1349,2699,29118.0,4058.0,16317.0,7885.0,2661.0,800,1455,1
4.1,1,1,664,999,1052.0,182.0,567.0,248.0,122.0,45,70,1
4.2,1,1,475,999,6586.0,998.0,3653.0,1491.0,718.0,260,465,1
4.1,1,1,299,599,42.0,9.0,19.0,13.0,5.0,3,1,1
4.1,0,1,569,599,2608.0,387.0,1386.0,606.0,295.0,109,212,1
4.2,1,1,399,699,2523.0,303.0,1297.0,720.0,290.0,84,132,1
4.6,1,1,499,999,11.0,2.0,8.0,2.0,1.0,0,0,0
4.3,1,1,549,999,40.0,6.0,25.0,8.0,3.0,1,3,1
3.9,1,0,749,749,8.0,5.0,29.0,0.0,0.0,0,71,1
4.3,1,1,499,999,95.0,11.0,60.0,18.0,10.0,4,3,0
3.6,1,1,299,499,72.0,9.0,36.0,10.0,6.0,3,17,1
4.2,1,1,299,599,3414.0,471.0,1881.0,813.0,424.0,125,171,1
3.8,0,1,649,1498,166.0,17.0,83.0,22.0,29.0,11,21,1
4.4,1,1,445,999,2263.0,421.0,1540.0,405.0,165.0,54,99,1
4.3,1,1,599,1399,256.0,48.0,157.0,50.0,27.0,13,9,0
3.7,0,1,319,999,1718.0,286.0,790.0,296.0,260.0,144,228,0
4.1,0,1,791,799,2545.0,370.0,1338.0,684.0,255.0,86,182,0
4.1,0,1,426,999,101.0,16.0,50.0,25.0,17.0,3,6,1
3.9,0,1,378,999,3147.0,388.0,1652.0,547.0,386.0,190,372,1
4.0,1,1,244,499,984.0,110.0,474.0,239.0,126.0,64,81,1
4.0,1,1,389,899,308.0,44.0,920.0,60.0,239.0,106,152,0
3.9,0,1,331,1199,263.0,34.0,157.0,27.0,24.0,17,38,0
4.0,1,1,549,999,4.0,0.0,3.0,0.0,0.0,0,1,0
4.1,1,0,322,397,205.0,77.0,9.0,4.0,8.0,23,56,0
3.6,1,1,219,599,113.0,12.0,45.0,24.0,17.0,10,17,0
4.8,1,1,3989,6999,22.0,3.0,18.0,4.0,0.0,0,0,1
4.2,0,1,1346,1495,654.0,85.0,367.0,171.0,53.0,23,40,0
4.3,1,1,599,999,2849.0,522.0,1826.0,521.0,239.0,98,165,1
4.1,0,1,798,2495,5339.0,776.0,2948.0,974.0,666.0,279,472,1
4.5,1,1,1181,3249,25.0,2.0,18.0,3.0,3.0,1,0,1
4.2,1,1,790,949,3223.0,472.0,1738.0,875.0,324.0,107,179,1
3.5,1,1,948,995,2.0,1.0,1.0,0.0,0.0,1,0,1
4.2,0,1,1449,1499,29108.0,4317.0,17353.0,6364.0,2378.0,1014,1999,1
4.0,0,1,499,799,502.0,53.0,270.0,89.0,70.0,21,52,0
4.0,1,1,349,499,1573.0,203.0,785.0,340.0,226.0,92,130,1
4.3,1,1,270,499,6.0,1.0,4.0,0.0,0.0,0,1,1
4.1,0,1,840,999,24.0,1.0,15.0,1.0,5.0,1,2,1
4.1,1,1,379,899,49.0,7.0,20.0,19.0,7.0,2,1,1
3.4,0,0,469,599,434.0,211.0,22.0,6.0,15.0,20,36,0
3.8,0,1,999,1999,1214.0,130.0,577.0,257.0,142.0,61,177,1
3.3,1,1,2387,5999,4.0,0.0,1.0,1.0,1.0,0,1,1
4.0,0,1,424,645,18506.0,2769.0,6219.0,5671.0,3724.0,714,1361,1
4.1,1,1,424,999,573.0,64.0,285.0,169.0,64.0,32,25,1
4.3,0,1,1390,1399,949.0,149.0,572.0,204.0,80.0,35,58,0
4.2,0,1,1484,2699,5715.0,786.0,3192.0,1494.0,522.0,212,295,1
3.3,1,1,263,449,139.0,18.0,41.0,12.0,30.0,14,41,0
3.9,1,1,201,699,84.0,12.0,33.0,22.0,17.0,3,7,1
4.1,0,1,1949,2999,1134.0,44.0,564.0,350.0,34.0,41,70,1
3.8,1,1,2036,2999,10.0,1.0,6.0,1.0,0.0,1,2,1
4.1,1,1,185,275,157.0,26.0,85.0,29.0,21.0,11,11,0
4.0,1,1,389,499,93.0,15.0,47.0,21.0,11.0,6,8,0
4.2,1,1,664,999,869.0,156.0,508.0,174.0,87.0,37,63,1
4.2,0,1,1499,2999,12811.0,1597.0,7087.0,3278.0,1210.0,419,817,1
4.4,1,1,990,3499,647.0,81.0,396.0,173.0,51.0,9,16,1
4.2,1,1,380,999,8345.0,1119.0,4714.0,1924.0,955.0,301,446,1
4.2,1,1,1067,3999,721.0,106.0,400.0,187.0,60.0,32,42,1
4.5,1,1,2998,2999,6.0,0.0,4.0,1.0,1.0,0,0,1
4.2,0,1,610,749,18326.0,2518.0,10038.0,4554.0,1930.0,663,1141,1
4.3,1,1,699,999,377.0,62.0,221.0,96.0,35.0,9,16,1
4.1,1,1,474,799,14.0,1.0,7.0,4.0,2.0,0,1,0
4.2,0,1,1374,2499,8210.0,1077.0,4594.0,2100.0,798.0,269,449,1
4.1,1,1,1049,3999,118.0,20.0,63.0,29.0,9.0,5,12,1
4.3,0,1,290,499,64.0,13.0,43.0,10.0,4.0,2,5,0
3.5,0,1,335,999,43.0,4.0,17.0,9.0,2.0,8,7,0
3.6,0,1,399,999,76.0,12.0,32.0,15.0,10.0,6,13,0
4.4,1,1,294,499,324.0,36.0,197.0,78.0,26.0,12,11,0
3.8,1,1,578,999,88.0,15.0,34.0,25.0,14.0,4,11,0
4.2,1,1,1559,4999,53.0,5.0,30.0,12.0,6.0,1,4,1
4.3,0,1,999,2399,1004.0,150.0,580.0,239.0,96.0,34,55,0
3.9,1,1,329,999,518.0,52.0,259.0,107.0,67.0,38,55,0
4.2,0,1,949,1049,49125.0,7196.0,27282.0,11920.0,4924.0,1872,3127,1
3.9,0,1,325,999,894.0,154.0,450.0,165.0,129.0,56,94,0
3.3,1,0,449,499,6.0,2.0,29.0,0.0,20.0,19,32,0
3.9,1,1,501,1016,397.0,55.0,195.0,123.0,46.0,31,38,1
4.2,1,1,395,999,13189.0,1634.0,7319.0,2950.0,1455.0,563,902,1
3.9,1,1,249,599,6101.0,723.0,3043.0,1208.0,818.0,451,583,1
4.3,1,1,2014,5499,274.0,42.0,167.0,63.0,21.0,8,15,1
4.1,1,1,323,935,103.0,10.0,70.0,18.0,16.0,2,9,0
4.0,0,1,739,1299,1954.0,303.0,1029.0,397.0,234.0,114,180,1
4.1,1,1,439,499,360.0,55.0,197.0,71.0,39.0,21,32,0
4.5,1,1,1985,4999,23.0,1.0,14.0,7.0,1.0,1,0,1
3.7,1,1,299,599,98.0,18.0,42.0,20.0,7.0,12,14,0
3.6,0,1,699,1497,747.0,100.0,330.0,110.0,101.0,71,135,1
3.9,1,1,898,1399,273.0,38.0,121.0,68.0,41.0,18,25,0
4.0,1,1,2891,6999,29.0,4.0,14.0,8.0,3.0,0,4,1
3.6,1,1,399,499,70.0,8.0,33.0,6.0,11.0,11,9,0
3.9,0,0,578,900,117.0,50.0,10.0,6.0,6.0,35,43,0
3.8,0,1,1800,3999,26.0,4.0,10.0,9.0,3.0,1,3,1
4.2,1,1,251,279,3047.0,480.0,1745.0,679.0,348.0,114,161,1
3.9,0,1,603,1155,653.0,91.0,218.0,236.0,96.0,34,122,1
4.3,0,1,1599,3299,11931.0,1638.0,7226.0,2895.0,884.0,304,622,1
3.9,1,1,299,499,3955.0,542.0,1966.0,782.0,539.0,276,392,1
3.9,1,1,299,499,7.0,2.0,1.0,4.0,2.0,0,0,0
4.0,1,1,349,499,1574.0,216.0,785.0,340.0,226.0,92,130,1
4.1,0,1,539,899,148.0,21.0,72.0,43.0,19.0,7,7,1
4.4,1,1,525,999,5.0,0.0,3.0,1.0,1.0,0,0,0
4.1,0,1,599,1299,99.0,9.0,56.0,20.0,9.0,7,7,0
3.5,0,1,289,999,6088.0,658.0,2774.0,730.0,736.0,601,1247,0
4.0,1,1,499,999,1147.0,164.0,581.0,262.0,164.0,53,88,1
4.0,1,1,475,999,130.0,16.0,66.0,27.0,19.0,7,11,1
